title,datePosted,Year,is_IT,tech_python,tech_sql___databases,tech_java___.net,tech_cloud_(aws_azure_gcp),tech_machine_learning___ai,tech_cybersecurity,tech_devops___docker,tech_networking,tech_agile___scrum,tech_data_engineering,soft_teamwork,soft_client_facing,soft_communication,soft_adaptability,soft_critical_thinking,soft_leadership,soft_time_management,soft_attention_to_detail,soft_problem_solving,soft_creativity
VENTAS INTERNAS Y GESTIÓN DE ALMACÉN,2024-03-18,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORMADOR/A-MONITOR/A DE ALBAÑILERIA Y PINTURA,2024-03-18,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO DE CONSTRUCCIÓN,2024-03-18,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIGILANTE DE INSTALACIONES DEPORTIVAS,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUXILIAR DE AYUDA A DOMICILIO,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSICÓLOGO/A,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AUXILIAR DE ENFERMERÍA,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INSTRUCTOR/A PARAPENTE,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADMINISTRATIVO/A CONTABLE,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADMINISTRATIVO CONTABLE,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIJADOR DE PIEZAS DE MADERA,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/A DE LICENCIA (DELEGADO/A COMERCIAL),2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADMINITRATIVO/A,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
GEROCULTOR/A,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERSONAL DE LIMPIEZA,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERSONAL DE CONDUCCIÓN DE AUTOBUS,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OPERARIO DE MANTENIMIENTO Y CONSERVACIÓN,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MECANICO DE VEHICULO INDUSTRIAL,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TELEOPERADOR/A COMERCIAL,2024-03-14,2024,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
OPERARIO/A DE FRESADORA CNC (CONTRATO DE RELEVO),2024-03-14,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PROFESOR/A DE INGLÉS,2024-03-14,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFICIAL/A DE BODEGA,2024-03-14,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUÍAS DE TURISMO,2024-03-14,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FACULTATIVO ESPECIALISTA MÉDICO/A CIRUGÍA PEDIÁTRICA,2024-03-14,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARROCERO/A,2024-03-14,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROMOTOR/A COMERCIAL,2024-03-13,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FISIOTERAPEUTA,2024-03-13,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TECNICO CONTROL DE PLAGAS Y LEGIONELLA,2024-03-13,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEPENDIENTA/E,2024-03-13,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMARER@,2024-03-13,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCINERO/A,2024-03-13,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CONDUCTOR/A AUTOBUS,2024-03-13,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FARMACÉUTIC@ ADJUNT@,2024-03-13,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONDUCTOR/A AUTOBUS,2024-03-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENCARGADOS/AS DE AREA EN EL AREA INDUSTRIAL CON DISCAPACIDAD,2024-03-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
LIMPIADOR/A,2024-03-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELECTROMECÁNICO - MECANICO TALLER AUTOMOCIÓN,2024-03-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONDUCTOR/A DE TRÁILER,2024-03-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOCORRISTA,2024-03-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUXILIAR DE TRÁFICO,2024-03-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OPERARIOS/AS COCINA,2024-03-12,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
OPERARIOS/AS JARDINERIA,2024-03-12,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
GESTOR/A COMERCIAL,2024-03-11,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUXILIAR DE AYUDA A DOMICILIO - MEDIA JORNADA,2024-03-11,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANALISTA PROGRAMADOR JAVA-LIFERAY,2024-03-11,2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FISIOTERAPEUTA,2024-03-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DESARROLLADOR/A J2EE/JAVA,2024-03-08,2024,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ROBOT DE SOLDADURA,2024-03-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TERAPEUTAS OCUPACIONALES,2024-03-07,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2 VIGILANTES DE SEGURIDAD (UNO A JORNADA COMPLETA Y OTRO PARCIAL),2024-03-06,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUXILIAR ADMINISTRATIVO/A,2024-03-06,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESTETICISTA,2024-03-06,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORMADOR/A ÁREA EDIFICACIÓN Y OBRA CIVIL,2024-03-06,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FISIOTERAPEUTA,2024-03-06,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFICIAL DE PELUQUERÍA,2024-03-05,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MASAJISTA/OSTEOPATA/FISIOTERAPEUTA,2024-03-05,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GESTOR/A COMERCIAL-ADMINISTRATIVO/A EN EMPRESA ASEGURADORA,2024-03-05,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CALDEREROS/AS (OFICIAL DE 1ª),2024-03-05,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ESTETICISTA,2024-03-05,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXPORT MÁNAGER ÁREA- MERCADO FRANCÉS,2024-03-05,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CHAPISTA VEHÍCULOS,2024-03-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARMITON/A,2024-03-04,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAMARERA/O,2024-03-04,2024,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
PINTOR/A DE VEHÍCULOS,2024-03-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROGRAMADOR/A INFORMÁTICO/A EN ENTORNO INDUSTRIAL,2024-03-04,2024,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"INSTALADOR/A, MANTENEDOR/A FONTANERIA Y CALEFACCION",2024-03-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO TALLER,2024-03-01,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAMARERO/A,2024-03-01,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERSONAL TECNICO EN AUTOMATIZACIÓN INDUSTRIAL Y ROBOTICA,2024-02-29,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MECÁNICO/A REPARADOR MAQUINARIA INDUSTRIAL,2024-02-29,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MONTADOR/A MECANICO/A,2024-02-28,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRABAJADOR/A DE CAMPO O PEON/A AGRARIO,2024-02-28,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENFERMERO/ENFERMERA - ADMINISTRACIÓN PÚBLICA,2024-02-28,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALBAÑIL/ AZULEJISTA,2024-02-27,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PINTOR/A PARA COLOCACION DE PLADUR,2024-02-27,2024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PERSONAL TECNICO EN FARMACIA,2024-02-27,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESTETICISTA,2024-02-27,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OPERARIO/A MONTAJE MECÁNICO,2024-02-27,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCINERO/A,2024-02-27,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TÉCNICO INSTALADOR DE SISTEMAS DE SEGURIDAD PRIVADA.,2024-02-23,2024,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OPERADOR DE ALMACEN,2024-02-23,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"CONDUCTORES/AS DE TRANSPORTE DE MERCANCÍAS MECANIZADAS, CON PERMISO C Y E",2024-02-23,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO/A DE LIMPIEZA,2024-02-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERSONAL PARA LIMPIEZA CON CERTIFICADO DISCAPACIDAD,2024-02-22,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GESTOR/A DE PROYECTOS,2024-02-21,2024,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
INVESTIGADOR/A EN OPTIMIZACIÓN ENERGÉTICA Y DESCARBONIZACIÓN EN EDIFICACIÓN,2024-02-21,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIMPIADORA O LIMPIADOR CON CERTIFICADO DE DISCAPACIDAD,2024-02-21,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO/A (DISCAPACIDAD MÍNIMA 33%),2024-02-21,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIRECTOR DE TIEMPO LIBRE,2024-02-20,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROFESIONAL DIGITAL,2024-02-20,2024,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
MECANICO AUTOMOCION,2024-02-20,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENCARGADO/A DE OBRA,2024-02-20,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PROFESOR/A DE INGLÉS COMO LENGUA EXTRANJERA,2024-02-16,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MECANICO/A,2024-02-16,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO DE PRODUCCIÓN EN AERONÁUTICA,2024-02-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHÓFER GRÚA DE AUXILIO EN CARRETERA,2024-02-14,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCINERO/A,2024-02-14,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COMERCIAL,2024-02-14,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ARQUITECTO/A - ARQUITECTO/A TÉCNICO/A,2024-02-13,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASESOR/A COMERCIAL,2024-02-13,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
ARQUITECTO TÉCNICO,2024-02-13,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPONSABLE DPTO FINANCIERO,2024-02-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PATRÓN/A DE EMBARCACION DE RECREO,2024-02-07,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGENTE DE SEGUROS,2024-02-06,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ESPECIALISTA EN CONTROLLING FINANCIERO Y DESARROLLO COMERCIAL,2024-02-05,2024,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
MONITOR/A DE KAYAK,2024-02-05,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUÍA DE INTEPRETACIÓN DEL PATRIMONIO NATURAL,2024-02-05,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENFERMERO/A,2024-02-05,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO PRODUCCIÓN,2024-01-31,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERSONAL PARA EMBALAJE,2024-01-31,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGENTE COMERCIAL DE SEGUROS EXCLUSIVOS,2024-01-30,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENFERMERO/ENFERMERA,2024-01-30,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TECNICO/ELECTROMECANICO MANTENIMIENTO INDUSTRIAL O AUTOMOCION,2024-01-29,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TECNICO DE CALIDAD,2024-01-29,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ADMINISTRATIVO DE EXPORTACION,2024-01-29,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MONITOR/A-ENTRENADOR/A POLIVALENTE,2024-01-26,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PEONES CADENA DE PRODUCCIÓN,2024-01-25,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONITOR/MONITORA PARA COMEDOR IKASTOLA,2024-01-24,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO/A PARA TAREAS DE LIMPIEZA,2024-01-16,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APAREJADORA O APAREJADOR,2024-01-11,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEON/A INDUSTRIA MANUFACTURERA,2024-01-09,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MÉDICA O MÉDICO,2024-01-09,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENFERMERO O ENFERMERA,2024-01-09,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICA O TÉCNICO EN EMERGENCIAS SANITARIAS (RESCATE),2024-01-09,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOCENTE PARA CERTIFICADO PROFESIONAL FMEC0208 DISEÑO DE CALDERERIA Y ESTRUCTURAS METALICAS,2024-01-09,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TECNICO/A INSTALADOR/A MANTENEDOR/A SISTEMAS DE SEGURIDAD,2024-01-08,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EJECUTIVO/A COMERCIAL,2024-01-05,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GESTOR/A EQUIPO COMERCIAL,2024-01-05,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENCARGADO/A,2024-01-04,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
PEONES CADENA DE PRODUCCIÓN,2024-01-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REPONEDOR/A REFRIGERADOS,2024-01-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MASSSEURS/MASSEUSES,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chef,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAKERS,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chef,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waiter,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bartender,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEFS,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEFS,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEFS,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAITRESS/WAITER,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chefs,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Biotech Associate,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Customer Succcess Consultant,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Dealer,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHILDCARE PROFESSIONALS,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEACHERS FOR CRECHES,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASSISTANT SUPPORT WORKERS / SOCIAL CARE WORKERS,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DERMATÓLOGO,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DERMATÓLOGO,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DERMATÓLOGO,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DERMATÓLOGO,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MÉDICO DE FAMILIA,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MÉDICO DE FAMILIA,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MÉDICO DE FAMILIA,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MÉDICO DE FAMILIA,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GINECÓLOGO,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GINECÓLOGO,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GINECÓLOGO,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GINECÓLOGO,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GINECÓLOGO,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFTALMÓLOGO,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFTALMÓLOGO,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFTALMÓLOGO,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFTALMÓLOGO,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFTALMÓLOGO,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENFERMERO URGENCIAS PEDIÁTRICAS,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FISIOTERAPEUTA,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FISIOTERAPEUTA,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENFERMERO/A EN GERIATRÍA,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FISIOTERAPEUTAS TITULADOS,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FISIOTERAPEUTAS TITULADOS,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FISIOTERAPEUTAS TITULADOS,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FISIOTERAPEUTAS TITULADOS,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FISIOTERAPEUTAS TITULADOS,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FISIOTERAPEUTAS TITULADOS,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FISIOTERAPEUTAS TITULADOS,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FISIOTERAPEUTAS TITULADOS,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FISIOTERAPEUTAS TITULADOS,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FISIOTERAPEUTAS TITULADOS,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FISIOTERAPEUTAS TITULADOS,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENFERMEROS/AS,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUXILIARES DE ENFERMERÍA,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FISIOTERAPEUTAS,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHILDREN ENTERTAINMENT,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPORTS ENTERTAINMENT,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENFERMERO/A,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSIQUIATRAS,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOCORRISTAS,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONDUCTORES CAMIÓN TRANSPORTE INTERNACIONAL,2024-03-15,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPORTS ENTERTAINMENT,2024-03-14,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
